央视,#genre#
民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
台视新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV25.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8?zgangd
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8

影视,#genre#
爱上4K,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000459/index.m3u8?IAS
4K修复,http://[2409:8087:2001:20:2800:0:df6e:eb15]/ott.mobaibox.com/PLTV/肥羊/224/3221228141/index.m3u8
4K修复,http://[2409:8087:2001:20:2800:0:df6e:eb15]/wh7f454c46tw1958249448_-1314265822/ott.mobaibox.com/PLTV/3/224/3221228141/index.m3u8
4K影视,http://nas.jdshipin.com:8801/4kys.php
斗鱼4K电影,http://159.75.85.63:35455/douyu/9249162
欢笑剧场,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002156/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
欢笑剧场,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001193/index.m3u8?
欢笑剧场,https://live.goodiptv.club/api/bestv.php?id=hxjc4k/15000000
欢笑剧场,https://live.goodiptv.club/api/cqyx.php?id=hxjc_4K
欢笑剧场,rtsp://112.111.36.140/PLTV/88888909/224/3221225770/10000100000000060000000001418465_0.smil
欢笑剧场,https://live.goodiptv.club/api/bestv.php?id=hxjc8m/8000000
CHC动作电影,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
CHC动作电影,https://live.goodiptv.club/api/sxg.php?id=wqCHCdzdyH265_4000
CHC高清电影,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC高清电影,https://live.goodiptv.club/api/sxg.php?id=lnwsCHC-HDH265_4000
CHC家庭影院,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC家庭影院,https://live.goodiptv.club/api/sxg.php?id=jbtygqCHCjtyyH265_4000
NewTv超级电影,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
NewTv超级电视剧,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
NewTv东北热剧,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
NewTv欢乐剧场,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
NewTv黑莓电影,http://[2409:8087:2001:20:2800:0:df6e:eb04]/ott.mobaibox.com/PLTV/3/224/3221225567/index.m3u8
NewTv潮妈辣婆,http://[2409:8087:2001:20:2800:0:df6e:eb19]/wh7f454c46tw1705588260_46164741/ott.mobaibox.com/PLTV/3/224/3221227527/index.m3u8
NewTv军旅剧场,http://[2409:8087:2001:20:2800:0:df6e:eb06]/wh7f454c46tw1807611386_-262631246/ott.mobaibox.com/PLTV/3/224/3221227603/index.m3u8
NewTv中国功夫,http://[2409:8087:2001:20:2800:0:df6e:eb19]/wh7f454c46tw1934355864_2070028581/ott.mobaibox.com/PLTV/3/224/3221227530/index.m3u8
NewTv动作电影,http://[2409:8087:2001:20:2800:0:df6e:eb06]/wh7f454c46tw2169742343_-422728889/ott.mobaibox.com/PLTV/3/224/3221227606/index.m3u8
NewTv家庭剧场,http://[2409:8087:2001:20:2800:0:df6e:eb06]/wh7f454c46tw3441504651_1879058580/ott.mobaibox.com/PLTV/3/224/3221227600/index.m3u8
NewTv惊悚悬疑,http://[2409:8087:2001:20:2800:0:df6e:eb18]/wh7f454c46tw2482771376_951312812/ott.mobaibox.com/PLTV/3/224/3221227536/index.m3u8
NewTv爱情喜剧,http://[2409:8087:2001:20:2800:0:df6e:eb1a]/wh7f454c46tw2778199896_-991379679/ott.mobaibox.com/PLTV/3/224/3221227548/index.m3u8
NewTv精品大剧,http://[2409:8087:2001:20:2800:0:df6e:eb1a]/wh7f454c46tw2817459161_-1430429466/ott.mobaibox.com/PLTV/3/224/3221227618/index.m3u8
NewTv明星大片,http://[2409:8087:2001:20:2800:0:df6e:eb18]/wh7f454c46tw2856695654_946966165/ott.mobaibox.com/PLTV/3/224/3221227594/index.m3u8
iHOT爱悬疑,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000050630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000050630&livemode=1&stbId=3
iHOT爱谍战,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000070630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000070630&livemode=1&stbId=3
iHOT爱动漫,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000280630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000280630&livemode=1&stbId=3
iHOT爱都市,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000080630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000080630&livemode=1&stbId=3
iHOT爱怀旧,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000260630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000260630&livemode=1&stbId=3
iHOT爱极限,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000170630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000170630&livemode=1&stbId=3
iHOT爱家庭,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000090630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000090630&livemode=1&stbId=3
iHOT爱江湖,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000110630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000110630&livemode=1&stbId=3
iHOT爱解密,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000200630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000200630&livemode=1&stbId=3
iHOT爱经典,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000060630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000060630&livemode=1&stbId=3
iHOT爱科幻,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000020630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000020630&livemode=1&stbId=3
iHOT爱科学,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000160630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000160630&livemode=1&stbId=3
iHOT爱浪漫,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000040630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000040630&livemode=1&stbId=3
iHOT爱历史,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000150630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000150630&livemode=1&stbId=3
iHOT爱猎奇,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000190630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000190630&livemode=1&stbId=3
iHOT爱旅行,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000250630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000250630&livemode=1&stbId=3
iHOT爱美食,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000120630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000120630&livemode=1&stbId=3
iHOT爱奇谈,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000270630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000270630&livemode=1&stbId=3
iHOT爱青春,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000100630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000100630&livemode=1&stbId=3
iHOT爱时尚,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000140630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000140630&livemode=1&stbId=3
iHOT爱世界,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000210630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000210630&livemode=1&stbId=3
iHOT爱探索,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000300630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000300630&livemode=1&stbId=3
iHOT爱玩具,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000220630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000220630&livemode=1&stbId=3
iHOT爱喜剧,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000010630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000010630&livemode=1&stbId=3
iHOT爱幼教,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000180630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000180630&livemode=1&stbId=3
iHOT爱娱乐,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000130630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000130630&livemode=1&stbId=3
iHOT爱院线,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000030630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000030630&livemode=1&stbId=3
东方影视,https://live.goodiptv.club/api/bestv.php?id=dfyshd8m/8000000
华语影院,https://live.goodiptv.club/api/bestv.php?id=hyyy8m/8000000
青春动漫,https://live.goodiptv.club/api/bestv.php?id=qcdm8m/8000000
谍战剧场,https://live.goodiptv.club/api/bestv.php?id=dzjc8m/8000000
全球大片,https://live.goodiptv.club/api/bestv.php?id=qqdp8m/8000000
热门剧场,https://live.goodiptv.club/api/bestv.php?id=rmjc8m/8000000
都市剧场,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001203/index.m3u8?
都市剧场,https://live.goodiptv.club/api/bestv.php?id=dsjc8m/8000000
都市剧场,rtsp://112.111.36.140/PLTV/88888909/224/3221225771/10000100000000060000000001418795_0.smil
斗鱼电影3,http://epg.112114.xyz/douyu/36337
斗鱼电影6,http://epg.112114.xyz/douyu/20415
斗鱼电影7,http://epg.112114.xyz/douyu/122402
斗鱼电影10,http://epg.112114.xyz/douyu/4332
斗鱼电影12,http://epg.112114.xyz/douyu/8814650
斗鱼电影14,http://epg.112114.xyz/douyu/252802
埋堆堆1,http://43.128.40.42:198/虎牙直播/huya.php?id=23749096
埋堆堆8,http://43.128.40.42:198/虎牙直播/huya.php?id=23865058
埋堆堆11,http://43.128.40.42:198/虎牙直播/huya.php?id=23865036
埋堆堆42,http://43.128.40.42:198/虎牙直播/huya.php?id=23863804
埋堆堆47,http://43.128.40.42:198/虎牙直播/huya.php?id=23865142
埋堆堆56,http://43.128.40.42:198/虎牙直播/huya.php?id=23734169
埋堆堆61,http://43.128.40.42:198/虎牙直播/huya.php?id=23728674
电影_星爷,http://mmitv.top/pltv/huya.php?id=11342412
电影_英叔,http://mmitv.top/pltv/huya.php?id=11342421
电影_发哥,http://mmitv.top/pltv/huya.php?id=11342387
电影_沈腾,http://mmitv.top/pltv/huya.php?id=11601968
电影_警匪,http://mmitv.top/pltv/huya.php?id=11352886
电影_罪犯,http://mmitv.top/pltv/huya.php?id=11352962
电影_赛车,http://mmitv.top/pltv/huya.php?id=11279247


其它,#genre#
4KUHD,http://[2409:8087:2001:20:2800:0:df6e:eb11]/ott.mobaibox.com/PLTV/肥羊/224/3221227506/index.m3u8
4KUHD,http://[2409:8087:2001:20:2800:0:df6e:eb10]/ott.mobaibox.com/PLTV/肥羊/224/3221228242/index.m3u8
4KUHD,http://[2409:8087:2001:20:2800:0:df6e:eb10]:80/ott.mobaibox.com/PLTV/4/224/3221228242/index.m3u8
4K UHD,http://[2409:8087:2001:20:2800:0:df6e:eb12]/ott.mobaibox.com/PLTV/肥羊/224/3221228228/index.m3u8
4K UHD,http://[2409:8087:2001:20:2800:0:df6e:eb26]/ott.mobaibox.com/PLTV/肥羊/224/3221228472/index.m3u8
4K UHD,http://[2409:8087:2001:20:2800:0:df6e:eb13]:80/ott.mobaibox.com/PLTV/3/224/3221228228/index.m3u8
华数4K，http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000003000004748/index.m3u8?channel-id=wasusyt&Contentid=6000000003000004748&livemode=1&stbId=3
8K,http://[2409:8087:2001:20:2800:0:df6e:eb04]/wh7f454c46tW1782571424_-1576923679/ott.mobaibox.com/PLTV/3/224/3221228132/index.m3u8
BesTV 4K,http://[2409:8087:5e01:34::30]:6610/ZTE_CMS/00000001000000060000000000000202/index.m3u8?IAS
BTV纪实科教,http://159.75.85.63:6798
北京纪实科教高清,https://live.goodiptv.club/api/cqyx.php?id=bjayjsSD
全纪实,rtsp://112.111.36.140/PLTV/88888909/224/3221225791/10000100000000060000000001506715_0.smil
五星体育,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001018/index.m3u8?
五星体育,https://live.goodiptv.club/api/bestv.php?id=wxtyhd8m/8000000
NewTv超级体育,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
NewTv精品体育,http://[2409:8087:2001:20:2800:0:df6e:eb1b]/wh7f454c46tw2797725038_-2054878207/ott.mobaibox.com/PLTV/3/224/3221227615/index.m3u8
iHOT爱体育,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000290630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000290630&livemode=1&stbId=3
东方财经,https://live.goodiptv.club/api/bestv.php?id=dfcjhd8m/8000000
上视新闻,https://live.goodiptv.club/api/bestv.php?id=xwzhhd8m/8000000
NewTv武博世界,http://[2409:8087:2001:20:2800:0:df6e:eb19]/ott.mobaibox.com/PLTV/肥羊/224/3221227533/index.m3u8
NewTv武博世界,http://[2409:8087:2001:20:2800:0:df6e:eb19]/wh7f454c46tw2554338791_49940138/ott.mobaibox.com/PLTV/3/224/3221227533/index.m3u8
上海都市,https://live.goodiptv.club/api/bestv.php?id=dshd8m/8000000
上海纪实,https://live.goodiptv.club/api/bestv.php?id=jspdhd/4000000
上海教育,https://live.goodiptv.club/api/bestv.php?id=setvhd/8000000
上海第一财经,https://live.goodiptv.club/api/bestv.php?id=dycjhd8m/8000000
全纪实,https://live.goodiptv.club/api/bestv.php?id=qjshd8m/8000000
财富天下,rtsp://112.111.36.140/PLTV/88888909/224/3221225704/10000100000000060000000000391508_0.smil
法治天地,rtsp://112.111.36.140/PLTV/88888909/224/3221225797/10000100000000060000000001507003_0.smil
生活时尚,rtsp://112.111.36.140/PLTV/88888909/224/3221225807/10000100000000060000000001551440_0.smil
上视外语,https://live.goodiptv.club/api/bestv.php?id=icshd8m/8000000
金鹰纪实,https://live.goodiptv.club/api/bestv.php?id=jyjs8m/8000000
游戏风云,rtsp://112.111.36.140/PLTV/88888909/224/3221225785/10000100000000060000000001425778_0.smil
戏曲精选,https://live.goodiptv.club/api/bestv.php?id=xqjx8m/8000000
七彩戏剧,https://live.goodiptv.club/api/bestv.php?id=qcxjhd8m/8000000
新视觉,https://live.goodiptv.club/api/bestv.php?id=xsjhd8m/8000000
游戏风云,https://live.goodiptv.club/api/bestv.php?id=yxfy8m/8000000
茶频道,https://live.goodiptv.club/api/bestv.php?id=cpdhdavs8m/8000000
足球高清,https://live.goodiptv.club/api/bestv.php?id=zqpd8m/8000000
魅力足球,https://live.goodiptv.club/api/bestv.php?id=mlyyhd8m/8000000
中国交通,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000438/index.m3u8?IAS
小品1,http://epg.112114.xyz/douyu/9067836
宋小宝,http://epg.112114.xyz/douyu/9817729
赵本山,http://epg.112114.xyz/douyu/9817716

少儿,#genre#
动漫秀场,rtsp://112.111.36.140/PLTV/88888909/224/3221225773/10000100000000060000000001423252_0.smil
动漫秀场,https://live.goodiptv.club/api/bestv.php?id=dmxc8m/8000000
NewTv黑莓动画,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
宝宝动画,https://live.goodiptv.club/api/bestv.php?id=bbdh8m/8000000
卡酷少儿,https://live.goodiptv.club/api/bestv.php?id=kkse8m/8000000
炫动卡通,https://live.goodiptv.club/api/bestv.php?id=hhxd8m/8000000
金鹰卡通,https://live.goodiptv.club/api/cqyx.php?id=jinyingSD
金鹰卡通,rtsp://112.111.36.140/PLTV/88888909/224/3221225709/10000100000000060000000000400938_0.smil
卡酷动画,rtsp://112.111.36.140/PLTV/88888909/224/3221225710/10000100000000060000000000400947_0.smil
哈哈炫动,rtsp://112.111.36.140/PLTV/88888909/224/3221225806/10000100000000060000000001551324_0.smil
嘉佳卡通,rtsp://112.111.36.140/PLTV/88888909/224/3221225708/10000100000000060000000000400919_0.smil

海外,#genre#
俄罗斯中文-HD,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
BBC World News,http://50.7.238.114:8278/bbcnews_twn/playlist.m3u8?tid=ME2E9411781394117813&ct=19225&tsum=ffaa2caa60183eec89d730ed80b336d1
CNN,https://cnn-cnninternational-1-eu.rakuten.wurl.tv/206849c7acd1570962df1ad525fa8688.m3u8
CNN,https://cnn-cnninternational-1-eu.rakuten.wurl.tv/206849c7acd1570962df1ad525fa8688.m3u8?blog.ntnas.top
FOXNews,https://fox-foxnewsnow-samsungus.amagi.tv/playlist720p.m3u8
ABC News,http://cms-wowza.lunabyte.io/wbrz-live-1/_definst_/smil:wbrz-live.smil/chunklist_b1300000.m3u8
NASA TV Public,https://ntv1.akamaized.net/hls/live/2014075/NASA-NTV1-HLS/master_2000.m3u8
Outdoor HD,http://ott.watch/stream/E7Q3UVKI5H/211.m3u8
日本NHKworld,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
新加坡ChannelNewsAsia,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
半岛电视台,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
泰国 ASTV News 1,http://news1.live14.com/stream/news1_hi.m3u8
LOUPE 4K,http://d2dw21aq0j0l5c.cloudfront.net/playlist_3840x2160.m3u8
LoveNature4K,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
法国-PersianaDocumentary,http://51.210.199.23/hls/stream.m3u8
韩国KBC SBS综艺,http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
俄罗斯Tivikom Ulan-Udje,http://tvcom.stream.intelema.ru/tvcom/studio/index.m3u8
俄罗斯Tivikom Ulan-Udje,http://tvcom.stream.intelema.ru/tvcom/studio/playlist.m3u8
俄罗斯红星电视台,https://tvchannelstream1.tvzvezda.ru/cdn/tvzvezda/playlist_hdhigh.m3u8
俄罗斯联邦 Новый,http://spacetv.in/stream/DVB2D6AE8CU/157.m3u8
埃及MokameleenTV,http://mn-nl.mncdn.com/mekameleen/smil:mekameleentv.smil/chunklist_b1864000.m3u8?v=787761179
丹麦TV2 Bornholm FHD,http://live.tv2bornholm.dk/stream/live/chunklist.m3u8
Dubai Racing 2,http://dmithrvll.cdn.mangomolo.com/dubairacing/smil:dubairacing.smil/chunklist_b1600000.m3u8
Dubai Sports 3,http://dmitwlvvll.cdn.mangomolo.com/dubaisportshd5/smil:dubaisportshd5.smil/chunklist_b1600000.m3u8?
PamirTV,http://live.stream.cdn.pamirtv.com/ptv/d0dbe915091d400bd8ee7f27f0791303.sdp/index.m3u8
Smithsonian Channel,https://smithsonianaus-samsungau.amagi.tv/playlist1080p.m3u8
Trace Urban HD,https://lightning-traceurban-samsungau.amagi.tv/playlist1080p.m3u8
Астрахань.Ru Sport,https://streaming.astrakhan.ru/astrakhanrusporthd/tracks-v1a1/index.m3u8
Белгород 24,http://belnovosti.cdn.easyhoster.ru:8080/stream.m3u8
Енисей,http://hls-eniseytv.cdnvideo.ru/eniseytv/stream1/playlist.m3u8
Известия,http://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8
Мир 24,http://hls.mirtv.cdnvideo.ru/mirtv-parampublish/mir24_2500/playlist.m3u8
Мир 24,http://uiptv.do.am/1ufc/112234126/playlist.m3u8
Мир,http://hls.mirtv.cdnvideo.ru/mirtv-parampublish/mirtv_2500/playlist.m3u8
Мир,http://uiptv.do.am/1ufc/113500247/playlist.m3u8
Новый мир (406p),http://stream.studio360.tv/nw/nw_576p/playlist.m3u8
НТС,http://peqk71plnjy.a.trbcdn.net/livemaster/w4kz7pki62_nts_tv/chunklist.m3u8
Первый городской (Одесса),http://91.194.79.46:8081/stream1/channel1/playlist.m3u8
Ростов-папа HD,http://live-rostovpapa.cdnvideo.ru/rostovpapa/rostovpapa.sdp/playlist.m3u8
Саратов 24,http://saratov24.tv:80/online/playlist.php
Союз,http://hls-tvsoyuz.cdnvideo.ru/tvsoyuz/soyuz/playlist.m3u8
Союз,http://hls-tvsoyuz.cdnvideo.ru/tvsoyuz/soyuz/playlist.m3u8?version=2
